"otsikko","teksti","tahdet","url","kieli"
"placeholder","Tosi tyytyväinen ostokseeni. Tosi tyytyväinen ostokseeni","5","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Hyvät omimaisuudet. Muutaman viikon käytön jälkeen todettuna ihanan ohutta materiaalia, joten nämä sopivat hyvin myös sukkahousujen asemasta housujen alle. Leveä vyötärönauha antaa tukevuutta ja housut pysyvät hyvin päällä liikkuessa.","5","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Monikäyttöinen. Olen tyytyväinen ostokseni. Ostin jopa toiset samanlaiset.","5","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Haluan useammat. Ostin ylä- ja alaosan 03/2022 ja pidän ostosta erittäin hyvänä. Mukavat, lämpöiset, sopivan ohuet ja siistit. Niin siistit, että voisi käyttää julkisesti näkyvänä vaatteena.Sopii niin miehille kuin naisille. Aion antaa näitä lahjaksi perheenjäsenille.","5","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Hyvät merinovillahousut. Ostin nämä muutama kk sitten ja olen ollut tyytyväinen tuotteeseen. Perus hyvät merinovillahousut, ei kutita. Melkein päivittäin ollut käytössä.","4","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Hyvät lämpimät ohuet merinovillahousut. Hyvät ja lämpimät merinovillahousut. Tarpeeksi ohuet esim. Farkkujen alle.","5","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","pehmyt, mukavan tuntuinen iholla. Olen tyytyväinen ostokseeni","5","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Merinovilla on parasta talviulkoiluun. Jo toiset samanlaiset, kun ensimmäiset kuluivat puhki kovassa kulutuksessa. Koko talven joka päivä urheilussa ja ulkoilussa käytössä. Hengittävät ja lämpöiset.","4","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Paremmat, kuin luulin. En löytänyt etsimisestäni huolimatta täysmerinovillaisia pitkiä kalsareita ennen joulua mistään. Sitten näin sellaiset talvipakkasella Prismassa. Pitihän ne ostaa. Yllätyin positiivisesti laadusta. Ihanan pehmeät ja lämpimät jalassa. Eivät sähköisty, ekbätkä näytä keräävän niin paljon kuollutta ihosolukkoa kuin keinokuituiset kalsarit. Konepesun villaohjelmalla jälkeen yhä kuin uudet. Hyvä ostos.","5","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Mukavat ja korkealaatuiset lämpöhousut. Ostin tuotteet 2kk sitten ja ollut erittäin tyytyväinen tuotteen laatuun","5","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Ohuet mutta lämpimät. Ostin aiemmin shortsimallin ja nyt myös nämä pitkät ja olen ollut tosi tyytyväinen. Kestävyydestä en osaa vielä sanoa, sen verran uusi tuttavuus.","5","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Miellyttävä materiaali. Ostin nämä muutama kuukausi sitten joten kestävyydestä en vielä osaa sanoa. Muutaman kerran olen käyttänyt lumihommissa. Nämä ovat ohuet, mutta silti tosi lämpimät ja pehmeän tuntuiset.","4","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","talviliikuntaan. Ostin lahjaksi, joten ei ole itsellä kokemusta, mutta lahjan saaja oli tyytyväinen.","4","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Miellyttävät päällä. Ostin merinovillaiset alushousut hiihtopuvun alusasuksi Lapin hiihtoviikolle. Housut ovat mielllyttävät päällä, sopivan paksuiset,eivät liian kuumat edes plussa kelillä.","3","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Hyvä hinta-laatusuhde. Jo toiset merinovillahousut käytössä samaa merkkiä, käytän päivittäin töissä ja ovat kovassa kulutuksessa ja kestävät silti kiitettävästi.","4","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Todella hyvät! Olen vuosien aikana ostanut näitä useammatkin, ja tykkään todella paljon. Tarvitsen töihin ohuet, hengittävät, mutta lämpimät kalsarit ja nämä ovat aivan täydelliset.","5","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Lämpimät. On lämpimät ja mukavan tuntuiset","5","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","ihanan miellyttävät käyttää. Olen käyttänyt samanlaisia jo yli vuoden ja ostin vielä yhdet lisää kovan käytön vuoksi","5","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Hyvät merinokalsarit. Paljon ollut käytössä, lämpimät ja mukavat päällä, riittävän paksu neulos ettei lörpsähdä käytössä. Hintaansa nähden todella hyvät.","5","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Erinomaiset jä mpimät päällå. Toiset jo menossa. Kestävat kyllä pitkään. Edelliset reilut 10 v ja kovalla pidolla","5","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","House merinovillapitkikset. On erittäin hyvät ja laadukkaat","5","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Käytännölliset! Olen ollut tosi tyytyväinen, merinovillahousut ovat ohuet eikä tönköt. Kuitenkin pakkasilla riittävän lämpimät! Ostan toistekin. Jo","4","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Hyvät ominaisuut. Ostin tuotteen noin kuukausi sitten. Tuote testattu hiihtomatkalla Lapissa, aivan huippu hinta laatusuhde. Miellyttävät päällä.","5","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Toimivat housut. Näitä perheessä useammat käytössä, ei mitään valittamista. Kivannäköiset! Pesen uudet housut ensin villapesuaineella 30 asteessa, niin housut eivät kutita yhtään.","4","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Hyvät. Olen ollut tuotteeseen tyytyväinen. Mutta merinovilla tarvitsisi lisäksi jotain keinokuitua. Ajan pyörällä kesät ja talvet. Merinovilla yksistään ei kestä kulutusta, joten takapuoleen on tullut reikiä. Lisäksi merinovilla pitäisi käsitellä koin kestäväksi. Säilytän merinovillahousuja kesällä muovipussissa, joten sinne ei pääse koiperhosia. Kuitenkin, kun otin ne talvella taas esiin pussista, ne olivat täynnä pieniä reikiä. Samoin kävi merinovillaiselle kaulurille. Siihenkin tuli täyteen pieniä reikiä. Olen todella pettynyt koko tuotteeseen.","1","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Ihanat housut! Olen ollut tosi tyytyväinen näihin merinovillaisiin housuihin. Ne ovat ihanan pehmeät ja joustavat. Pienempi koko olisi voinut ehkä riittää, mutta nämä istuu todella loistavasti. Olen pessyt jo muutaman kerran ja kestää pesua hyvin.","5","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Lämpimät. Erittäin hyvä hinta-laatusuhde.","5","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Hinta-laatusuhde kohdillaan. Näitä olen käyttänyt nyt kaksi talvea. Passaavat joka kelille ja hikoiltaessa kosteus siirtyy hyvin seuraaviin kerroksiin. Ei tunnu lämpöiseltä, mutta ollut usein pelkiltään takin alla ja hyvin on lämpö riittänyt. Lörpähtää hetkessä, muttei ole käyttöäni haitannut. Housut kuluvat haarojen välistä herkästi puhki, jos kerrastoa pitää pelkiltään.","4","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Mukavat päällä. Ostin merinovillaiset pitkät kalsarit laskettelulomalle ja ne olivat todella hyvät. Mitoitus oli tavalliselle ihmiselle sopiva. Käytin viikon niitä joka päivä, vaikka lämpötila oli + puolella niin housut eivät hiostaneet tai olleet liian kuumat. Miksen ole aiemmin ostanut näitä","5","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Paras valinta. Ostin alusasun ja pipon hiihtolomaa varten. Olin hyvin epäilevä,koska minulla ei ollut aikaisempaa kokemusta merinovillatuotteista. Jo ensimmäisen hiihtoreissun jälkeen tiesin tehneeni täydellisen valinnan! Tuote oli miellyttävän tuntuinen päällä,lämmitti ihanasti,mutta ei hieostanut. Tulen käyttämään alusasua säännöllisesti talvella.","5","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Toimiva tuote! Hyvän hinta-laatusuhteen omaava tuote!","4","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Hyvät pöksyt! Ostin nämä pitkät alushousut ennen talvilomaviikkoa, koska helposti palelevana tyyppinen olen jo pitkään harkinnut merinovillakerraston hankintaa. Hinnat vaan ovat hirvittäneet, mutta näiden hinta tuntui sopivalta, ja niin myös itse housut osoittautuivat hyviksi. Pidin niitä käytännössä 3viikkoa yhtä soittoa ennen ensimmäistä pesukertaa, tuuletin pari kertaa vai välillä. Ovat mukavat päällä ja lämpimät. Ostin myös saman sarjan paidan yhtä aikaa.","4","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Lämpimät. .. kuin kissan tassut.","5","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Kaikki odotukset täyttyivät. Merinovilla tuntuu ja toimii juuri niin kuin luvattiin. Lämmin, hengittävä ja miellyttävä yllä. Olin jo jonkin aikaa etsinyt merinovilla alusasua. Halusin löytää 100% tuotteen ja tätä kannatti kyllä etsiä. Suoraan sanottuna en tiedä kuinka olen aikaisemmin pärjännytkään. Suosittelen kaikille ja käytän itse näitä aina kun ulkoilen - toimii loistavasti!","5","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Mahtavat. Todella tyytyväinen näihin pitkiin merinovillaisiin alushousuihin. Ohuet, mutta lämpimät.","5","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Harvinaisen hyvät. Yllätyin suuresti että vielä valmistetaan ""aikuisen ihmisen"" kokoisia vaatteita. Suosittelen","4","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Enää ei palele edes -17 asteen pakkasessa. Ostin tämän joulukuun alussa, kun kovat pakkaset yllättivät. Vähän pitkin hampain puin päälle. Minä kun en ole niinsanottuja välihousuja pitänyt viimeksi kuin ala-asteella. Päivänä jona nämä ostin oli -12 pakkasta ja olin palellut koko päivän työssäni. Ajan siis invataksia. No seuraavana päivänä puin ja menoksi. Ulkona tuntui kuin olisi ollut suojasää. Toki ostin myös aluspaidan ja tuubihuivin. No kymmenet vuodet olen inhonnut talvea kylmyyden takia - en enää. Iso suositus merinovillaisiin alusvaatteisiin. Ei enää koskaan kohdallani ole kylmiä talvia.","5","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Todella mukavat ja lämpimät. Joulukuussa 2021 ostettu","5","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Ihana alusasuste. Olen erittäin tyytyväinen ainakin näin talviaikaan","5","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Lämpöiset housut. Housut olivat yllättävän lämpöiset. Olisivat saaneet olla hiukan paksummat,silloin olisivat täydelliset.","4","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Hyvät perusleggingsit. Hyvin on käytössä kestäneet jo useamman vuoden. Hinta-/laatusuhde kohdillaan. Toivoisin mallistoon myös hieman paksumpaa mallia oikein kylmille keleille.","4","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","hyvä laatu. Olen tyytyväinen. Hyvää laarua","5","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Todella mukavat merinovillapöksyt. Nämä ovat jo toiset ostamani merinovillaiset pitkät alushousut. Lämpimät pakkasella ja usein talvisaikaan kotosallakin päällä. Reilu mitoitus.","5","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Todella hyvät ja lämpimät. Ostin tämän 3 viikkoa sitten ja olen ollut todella tyytyväinen","5","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Täydelliset. Ohuet ja istuvat. Hyvin lämpimät. Hyvin sopivat farkkujenkin alle.","5","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Pakkaspäivän pelastajat. Ostin kuukausi sitten nämä ja ovat olleet lempivaatteeni. Lämpimät, eivät hiostu, ei kutise, loistavat ulkoillessa ja sisällä!","5","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Hyvälaatuiset. Ostin merinovillapitkikset n. kuukausi sitten ja olen ollut tyytyväinen. Pehmeät ja todella lämpimät pakkassäällä.","4","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Tosi hyvät ja lämpöiset! Ostin reilu kuukausi sitten house merkin merinovilla kerrasto housut ja ovat mukavat päällä ja lämmittää hyvin jalkoja.","4","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Sopiva koko löytyi. Ostin lahjaksi.Ei vielä kokemusta käytöstä.","4","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Miellyttävät jalassa. Ostin nämä merinovillahousut, ovat jo toiset, olen tykännyt kovasti. Miellyttävät iholla. Käytän näitä sekä ulkoilussa että kotona legginsien sijasta.","5","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Lämmin. Näillä pakkasilla tarkenee hyvin.","5","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Lämpimät on. Oikein toimivat, vyötärö aavistuksen matala minulle, mutta toimii silti. Pysyy päällä hyvin.","3","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Hyvin lämpimät. Ensimmäisen pesun jälkeen hieman venyivät, muttei pahasti.","4","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Hinta laatusuhde. Käyttökelpoiset, hyvä hinta laatusuhde.","5","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Mahtavat ominaisuudet! Olen ollut tyytyväinen ostokseen.","4","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Lämmin ja miellyttävä. Hankin ystävän suosituksesta ja olen tyytyväinen. Tuote on lämmin, joustava ja miellyttävän tuntuinen päällä. Olen käyttänyt vasta muutaman kerran, joten kestävyydestä en vielä osaa sanoa. Voiko pehmeä olla vahva ja pitkäikäinen?","4","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","ihanan lämpimät. Ostin joku viikko sitten. Villa-silkkiä etsin mutta kokeilen nyt näitä ja ovat olleet yhtä hyvät, hieman edullisemmat. Kestävyydestä en tiedä, mutta aiemmat villakerrastot ovat kestäneet hyvin ainakin yhden talven ja käytän niitä kokoajan. Ostan toiset yöksi.","5","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Pehmeät ja lämpimät. Kuukauden olen nyt käyttänyt näitä kylmillä ilmoilla ulkoillessa ja ulkohommia tehdessä. Hyvin ovat lämmittäneet. Ostan varmasti toiset.","5","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Monikäyttöiset pöksyt. Mitä milloinkin talvella olet tekemässä, merinot muun vaatetuksen alla on miellyttävät.","4","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Hyvä tuote. Olen ollut hyvin tyytyväinen hankintaani. Hieman ehkä reilua kokoa nämä ovat.","4","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","hyvä hinta-laatu suhde. olen ollut kaikin puolin tyytyväinen ja vastaa ilmoitettua kokoa","5","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Hyvät alushousut. Ovat melko reilua mitoitusta, mutta ei haittaa alusvaatteena. Otin silti normaalin kokoni. Hyvät ja lämpimät.","4","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","merinovilla pitkät alushousut -ihanan lämpimät. Olen todella tyytyväinen, lämpöteho todella hyvä, tarkenee kovallakin pakkasella eikä pistele. Ainoa miinus paksu kuminauha vyötäröllä --se voisi olla neulokset sisällä","4","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Lämpimät käyttöalkkarit. Lämpimät pitkät alushousut ulkoiluun","5","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Mukava ja kutittamaton. Nyt jonkin aikaa näitä merino millaisia tuotteita käytettyäni olen todennut ne lämpimiksi ja kutittamattomiksi. Todella miellyttävät käyttää. Kestävyydestä ei vielä suhteellisen lyhyen käytön vuoksi voi vielä sanoa mitään.","5","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Lämmin peppu. Työskentelen rakennusalalla. Aikaisin aamulla on todella kylmä. Tää auttaa pitämään takapuoleni lämpimänä","4","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Merinovilla pitkät alushousut. Tilasin nettikaupasta ja olen ollut tyytyväinen. Eivät kutita ja ovat kivat ja lämpimät.","4","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Tosi hyvät. Ostin asikasomistajapäiviltä tänä syksynä koko kerraston ja olen siitä lähtien käyttänyt kalsareita joka päivä ja paitaakin vähintään 3 päivänä viikossa. Todella hyvät. Voin suositella","5","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Ok, ei lampaiden kidutusta. Voisivat olla kestävämmät.","2","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Lämpimät pitkikset. Mukavat päällä ja joustavat, reilua kokoa. Eivät olleet liian lyhyet 178cm pitkälle. Ovat aika ohuet, mutta silti lämpimät. Hieman pistelee jalkoja, mutta liikkuessa en enää kiinnitä siihen huomiota. En ole ehtinyt vielä pestä niitä, saa nähdä muuttuuko miksikään.","4","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Todella lämpimät!!! Tosi lämpimät ihat merinovillahousut jotka sopii mahtavasti talviulkoiluun! Suosittelen lämpimästi! Erinomainen hintalaatusuhde!","5","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Villahousut. Olen ollut tyytyväinen. Miellyttävät ja lämpimät.","4","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","House merinovilla pitkät alushousut. Ostin kuukausi sitten jo toiset Housen merinovilla pitkät alushousut ja olen ollut kyseiseen tuotteeseen todella tyytyväinen. Ne ovat todella lämpimät eivätkä ne myöskään kutita. Itse työskentelen lastenhoitoalalla ja olemme lasten kanssa paljon ulkona pakkasellakin.","5","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Lämpimät. Ostin kuukausi sitten ja todella lämpimät vaikka ovat ohuet. Sopivat farkkujen alle hyvin.","4","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Aivan kuin toinen iho. Täydelliset Suomen keleihin, ulkona ei palele ja sisällä ei tule liian lämmin.","5","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Merinovilla pitkät alushousut. Lämpimät ja sopivan paksut alushousut ulkoiluun pikku pakkasilla. Miellyttävät päällä!","4","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Mahtavat omisaisuudet!! Ostin nämä muutama viikko sitten ja olen ollut tyytyväinen. Miellyttävät iholle,lämpimät, ohuet.","5","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Hyvät ominaisuudet. Olivat hyvin istuvat ja ohuehkot, mutta mukavan lämpimät pakkasella. Aikaisemmin on ollut käytössä samanlaiset.","4","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Parasta lömpöä. Ulkoiluun tai kotoiluun, hinta-laatusuhde loistava","5","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Lämmin. Ihanan pehmeä materiaali!","4","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Hyvät ominaisuudet. Ostin kuukausi sitten ja olen pitänyt joka päivät alusasua","3","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Ihanat jalassa. Ompa hyvät jalassa. Pysyvät hyvin, ei viertä eikä kierrä. On myös lämpimät","4","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Ompeleet pettää nopeasti. En suosittele. Alkuun kaikki hyvin, mutta melko nopeasti saumoihin alkoi ilmestyä reikiä. Huonot ompeleet siis.","1","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Hyvät pöksyt. Ehti lämmittää jo tämän talven ensipakkasilla, hinta ja koko kohdillaan","5","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Hyvät mutta halvat. Miellyttävät jalassa, hyvän tuntuiset ja lämpimät","5","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Merinovillahousut olivat ohuet, mutta lämpimät. Olen ollut tosi tyytyväinen tuotteeseen. Ohuet, mutta lämpimät. Koko m vastasi käyttämääni kokoa.","5","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Onnistunut tuote! Mahtavat pitää ja helpot huoltaa. Lämpimät ja miellyttävät ja mitoitus sopiva.","5","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Hyvä hinta-laatusuhteeltaan. Päivittäiseen käyttöön hyvät. Reilu mitoitus.","5","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Hinta-laatu loistava. Pehmeät ja mukavat ja pestynä vielä pehmeämmät ja mukavat. Lämpimät, ei hiosta","5","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Tarpeeksi pitkät lahkeet pitkällekin. Housut on ohuehkot, mutta lämmittää mukavasti esim farkkujen alla. Lahkeet s-koossa oli tarpeeksi pitkä näin 173cm:llekin","5","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Ihanat. Ohuet silti lämpimät:)","4","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Housen naisten merinovillahousut. Ostin jo toisen paketin kyseistä tuotetta kun ovat niin mukavat ja lämpimät. Kestävät käytössä pitkään.","5","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Hyvä, lämmittävä tuote. Olen käyttänyt ja hyväksi havainnut. On päällä juuri nytkin.","5","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","olisi voinut olla hieman pehmeämmät. Olen ihan tyytyväinen","4","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Todella hyvät! Ostin Prismasta niinkuin olen tehnyt aiemminkin","5","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Hyvä hinta-laatusuhde. Ovat olleet nyt kovilla pakkasilla lähes päivittäisessä käytössä. Urheillessa, töissä, tetterissa. Ohuet ja huomaamattomat, niin menee helposti vaatteen kuin vaatteen alla.","5","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Hyvä laatu, moneen menoon sopivat. Ostin nuo viimeiset serkulleni ja hän on ollut erittäin tyytyväinen lahjaansa. Seuraavat ostan taas omaan käyttööni.","4","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Ohuet mutta lämpimät. En ole vielä montaa kertaa pystynyt käyttämään kun housut jäi mökille, ulkoilua varten. Tulen varmasti käyttämään paljon","4","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
"placeholder","Ohuet, mutta lämpimät! Ostin tällaiset jo pari vuotta sitten ja olin tyytyväinen silloin, nyt oli helppo ostaa uudet kun tiesi jo tuotteen olevan hyvät.","4","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi"
