"otsikko","teksti","tahdet","url","kieli"
"placeholder","Pari kertaa makea moka ollut monipuolinen pussi painottuen hedelmäkarkkeihin. Tällä kertaa n. puolet sisällöstä oli paria erilaista pientä salmiakkikarkkia, jotka eivät uponneet lapsisyöjille. Hedelmäkarkkejakin oli vain paria erilaista. Aikuisille salmiakin kyllä maistui, mutta mielellään vaihtelevampaa sisältöä jatkossa, kiitos.","3","https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g","fi"
"placeholder","Oletin pussissa olevan kuvan mukaisesti myös hedelmäkarkkeja. Sain kuitenkin pussin mikä sisältää paljon sellaisia karkkeja joita en raskaana ollessani pysty syömään..","1","https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g","fi"
"placeholder","Olen joskus ostanut näitä kaupasta, jolloin olen päässyt valitsemaan mieluisampaa sisältöä, nyt sattui tilatessa kaksi pussia joissa molemmissa oli samat, ei niin mielekkäät, karkit sisällä. Siksi huonompi arviointi.","3","https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g","fi"
"placeholder","Osa karkeista oli kuivahtaneen oloisia ja kovia. Paljon samoja, pieniä karkkeja, esim. Missä X.","3","https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g","fi"
"placeholder","Ostin kolme pussia ja niissä oli melkein vain lakritsia ja hapankaramellia. Tämä ei ole makea sekoitus, kuten tuotekuvauksessa sanotaan.","1","https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g","fi"
"placeholder","Melko hyvä +++++","3","https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g","fi"
"placeholder","En niin kovasti tykännyt mustista kilpikonnakarkeista ja niitä oli aika paljon. Salmikka syön mielellään muuten.","3","https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g","fi"
"placeholder","Hivenen kuivahtaneita/kovia","3","https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g","fi"
"placeholder","Todella pettynyt","1","https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g","fi"
"placeholder","Ei aivan sitä makua, jonka olin kuvitellut","3","https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g","fi"
"placeholder","Juuri tällä kertaa ei aivan lempparikarkit pussissa, mutta hyvää silti.","3","https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g","fi"
"placeholder","Kun kaikki ei näytä siltä miltä pitäisi, mutta on kuitenkin yhtä hyvää :)","3","https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g","fi"
"placeholder","Tämä pussi oli ihan hyvä. Hyvä sekoitus monia Makuja joista pidin.","2","https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g","fi"
"placeholder","Karkit oli tosi kovia ja kuivia","1","https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g","fi"
"placeholder","Ei niinkään mun makuun","3","https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g","fi"
"placeholder","Ihan ok, perus hyvää.","3","https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g","fi"
"placeholder","Hyvä, enkä tiedä mitä virheitä oli","3","https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g","fi"
"placeholder","Yllättävä. En pitanyt kaikista mauista, happamia.","3","https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g","fi"
"placeholder","Ihan ok sekoitus.","3","https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g","fi"
"placeholder","Ei mun makuun, ku en hedelmäkarkeista niin tykkää","2","https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g","fi"
"placeholder","Jäin kaipaamaan isompia karkkeja!","3","https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g","fi"
"placeholder","Rakastan makea moka-pusseja, nyt vaan sisältö ei miellyttänyt.","2","https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g","fi"
"placeholder","Ei oolut omaan mieleen","2","https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g","fi"
"placeholder","Hyvänmakuisia.","3","https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g","fi"
"placeholder","Ihan hirveästi sekoitus.","1","https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g","fi"
"placeholder","Juuri sitä mitä pitikin","3","https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g","fi"
"placeholder","Hieman liikaa suolaista lakritsia","3","https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g","fi"
"placeholder","Mustia pieniä karkkeja oli kauhean paljon.","3","https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g","fi"
"placeholder","Tällä kertaa mukana oli aivan liikaa jotain pieniä mustia karkkeja, jotka eivät maistuneet miltään.","3","https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g","fi"
"placeholder","Avataan laatikko vasta jouluna lastenlasten kanssa, mutta eiköhän kaikki ole tuttua taattua laatua😊","1","https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g","fi"
"placeholder","Yli puolet salmiakkia","2","https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g","fi"
"placeholder","Osa oli aika kovia…joka pussissa sama valikoima..","3","https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g","fi"
"placeholder","Vähän saman makuisia ovat kaikki.","3","https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g","fi"
"placeholder","Ne pienet mustat salmiakilta maistuvat huonoja ja niitä oli liian paljon. Muuten ok mokapussi.","3","https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g","fi"
"placeholder","Melkeen pelkästään samoja pikkusia mustia kovia karkkeja. Kaipaisin vaihtelua!","2","https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g","fi"
"placeholder","liian makea","2","https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g","fi"
"placeholder","Parempiakin on","2","https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g","fi"
"placeholder","Jotkut maistuivat bensiiniltä, toiset kurkkupastilleilta ja loput kovien kumirenkaiden syömiseltä.","1","https://fi.fazer.com/collections/all/products/remix-cats-400g","fi"
"placeholder","Pussissa hieman liikaa lakritsia verrattuna muun määrään","3","https://fi.fazer.com/collections/all/products/remix-cats-400g","fi"
"placeholder","Yllättävä. Monipuolinen. Ei kuitenkaan nouse suosikiksi.","3","https://fi.fazer.com/collections/all/products/remix-cats-400g","fi"
"placeholder","Mustat kissat on hyviä, muuten ihan ok.","3","https://fi.fazer.com/collections/all/products/remix-cats-400g","fi"
"placeholder","Outo sekoitus. Ei hyvä.","2","https://fi.fazer.com/collections/all/products/remix-cats-400g","fi"
"placeholder",".pettynyt.suklaa oli pieniä ranskalaisia pastellivärejä.ei","2","https://fi.fazer.com/collections/all/products/remix-cats-400g","fi"
"placeholder","Tässä pakkauksessa on liikaa lakritsia. Olisi mukavaa, jos kassin takana olisi myös luettelo sisällöstä.","3","https://fi.fazer.com/collections/all/products/remix-cats-400g","fi"
"placeholder","Uusi tuttavuus","3","https://fi.fazer.com/collections/all/products/remix-cats-400g","fi"
"placeholder","Valikoima ei ollut omaan mieleen","2","https://fi.fazer.com/collections/all/products/remix-cats-400g","fi"
"placeholder","Innostuin tästä sekoituksesta, mutta yllätyin, kun se ei sisältänytkään lainkaan salmiakkipanttereita eikä lumipanttereissakaan ollut salmiakkeja mukana. Pussin ainoa salmiakkia etäisesti muistuttava karkki on lakritsinen kissanpää, joka ei ole kovin hyvää.","2","https://fi.fazer.com/collections/all/products/remix-cats-400g","fi"
"placeholder","Oli hauska juttu, minä ja ystäväni kokeilimme haastetta, mutta hän ei päässyt ensimmäistä tasoa pidemmälle. Maku ei tosin ollut kovin hyvä, tiiviistä paprikasta saattoi tuntea jonkin verran poltetta.","3","https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia","fi"
"placeholder","Hienoa, että Kiss Kiss namuja saa omissa pussissaan!","3","https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia","fi"
"placeholder","Ei pysty syömään.","1","https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia","fi"
"placeholder","Kauhean makuista karkkia ja jonkin verran tulista","1","https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia","fi"
"placeholder","Ei vitsi... jopa ""heikoin"" on minulle rajalla, mutta en ole normaalisti brutaalin vahvojen chilien suuri kuluttaja. Varoitus olla syömättä näitä, jos sinulla on sydänsairaus, on kuitenkin ymmärrettävää.","3","https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia","fi"
"placeholder","Oli pieni pettymys. Ei ollut poppamiehen manalan makeiset synkkä salmiakki tuotteisiin verrattuna tulisempia. Kyseiset ovat isoissa pusseissa ja tässä oli mukana vain muutama hassu maistiainen. Ei ole maailman tulisin salmiakki.","2","https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia","fi"
"placeholder","Valitettavasti yksi keltaisista pakkauksista ei ollut sinetöity, joten sisällä oleva karamelli oli täysin märkä. ruma.","1","https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia","fi"
"placeholder","Kaukana salmiakista, jota oletin sen olevan. Erittäin tulinen mutta pahan makuinen minun makuuni. Mielestäni tuote on hyvin ylihinnoiteltu määrään nähden.","1","https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia","fi"
"placeholder","hätäsesti tilasin puolisolle kun noista tykkää mutta en tilaa enää. on niin törkeä hinta parille karkille !!  suklaata saa kilon tuolla hintaa !!!","3","https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia","fi"
"placeholder","Tulisia kyllä ovat, mutta makua ei ole. Kovastikkin tulisessa voi olla myös makua.","2","https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia","fi"
"placeholder","Ihan hyviä mutta itse tulisen ystävänä odotin ehkä enempi. On kummiskin tosi hyviä ja silti tulisia","3","https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia","fi"
"placeholder","Todella pettynyt, enkä koskaan enää osta kanssasi. Ja en koskaan kokeile uusia asioita.","1","https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia","fi"
"placeholder","Saisi olla tulisempi jotta olisi oikeasti haastetta. Löytyy lämpöä kyllä mutta ei haasta tosissaan.","3","https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia","fi"
"placeholder","Idea hyvä, hinta kova nähden sisällön määrään.","3","https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia","fi"
"placeholder","Lisää tulisuuta😀👍","3","https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia","fi"
"placeholder","Hinta ja määrä eivät kohtaa","3","https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia","fi"
"placeholder","Jämäkän vahva. Hahaha","3","https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia","fi"
"placeholder","Voisi olla tulisempaa.","3","https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia","fi"
"placeholder","Pieni boxi, iso hinta -pettymys!","2","https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia","fi"
"placeholder","Tekisitte kunnon erät näitä eikä mitään muutamaa !!!!!","1","https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia","fi"
"placeholder","Todella mieto jos pitäisi olla 900k scovillea. Maku OK. Kokemus ei kyllä ollut 15€ arvoinen.","1","https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia","fi"
"placeholder","Joooo... Tuli tilattua setti ja oli kyllä jees! Vihreä karkki oli näin kokeneelle kuin normi karkin söis. Poltetta kivasti, mutta voisi syödä useamman putkeen. Oranssi karkki oli taas omasta mielestä se joka antoi eniten potkua suuhun laitettua. Siinä polte alkoi heti. Ja jälkipoltto oli pitkä ja haastava. Punainen karkki olisi pitänyt olla se tulisin, mutta se jäi kyllä vaisuksi oranssin jälkeen. Vaikkakin Jälkipoltto oli tääläkin karkilla hyvä ja tulinen. Haaste suoritettu ystävän kanssa. Kannattaa kokeilla mukava kokemus. ;)","3","https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia","fi"
"placeholder","Montako on paketissa","3","https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia","fi"
"placeholder","On kyllä hävytön hinta. Kate varmasti 99% (sata kun ei voi olla). Jää tilaamatta pelkästään hinnan vuoksi.","1","https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia","fi"
"placeholder","Oli tarkoitus tilata verkkokaupasta, mutta jäi tilaamatta hinnan vuoksi. Aivan käsittämätön hinta! Mikähän noissa maksaa?","1","https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia","fi"
"placeholder","15egee ja jotain salmiakkia karkkeja?olisipa edes jotain muuta makuja. Ei jatkoon.","1","https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia","fi"
"placeholder","2.5€ per karkki! Aivan naurettavaa ylihinnoittelua. Eikä ollu edes kovin tulisia! Hävetkää","1","https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia","fi"
"placeholder","Suuri pettymys ei tosiaan ole 5e arvoisia karkkeja ei edes tulisia","1","https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia","fi"
"placeholder","Eihän nämä ollut tulisia. Pettymys","1","https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia","fi"
"placeholder","Pikasen lähteny hinnoittelu lapasesta 😁. Jätämpä siis tilaamatta.","1","https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia","fi"
"placeholder","No eipä ollut kovin tulisia edes, surkea haaste tuli. Hinta lisäksi aivan posketon ! 5 euroa olisi kohtuu vielä. Ei tule menemään jatkoon. Fazerille tulee tästä tuotteesta ja hinnoittelusta vaan huonompi maine.","1","https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia","fi"
"placeholder","Näin uutisen uudesta tuotteesta ja oisin todella halunnut kokeilla hauskaa tuotetta mutta on liian kallis. En maksa viittätoista euroa kuudesta karkista vaikka kuin hauska juttu olis.","1","https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia","fi"
"placeholder","Hieman oli potkua, ok maku. Aivan älytön hinta, en ikinä ostaisi omalla rahalla. Hienoa Fazer!","1","https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia","fi"
"placeholder","Olisin innoissani ollut ostamassa, mutta hinta.","1","https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia","fi"
"placeholder","15€!!!! 714€/kg... Fazer nyt oikeesti!!! olis ollut kiva kokeilla mut aivan liikaa hintaa.","1","https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia","fi"
"placeholder","Onkohan tullut toi nro 1 vahingossa tohon hintaan? 5 euroakin on liikaa noin pienestä määrästä karkkia, vaikka olisi kuinka tulista.","1","https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia","fi"
"placeholder","Ei ollut juurikaan tulisempia kuin normaalit","1","https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia","fi"
"placeholder","Näistä kirpeistä karkeista ei kaikki ollut omaan makuuni esim uusi super salt oli aika vahva itselleni ja en saannut hyvää makua siitä Hedelmä Turkin pippuri pussi oli hyvä  Uusi aarre arkku pussi ei mene itselleni jatkoon koska siinä kaikki maut oli kirpeitä ja olisin kaivannut muutaman ei kirpeän joukkoon Fazerin uusi vanilija-kaakao fudge ihan heittämällä paras levy mielestäni tällä hetkellä (vei kyllä kielen mennessä) Uusi patukka suola hasselpähkinä toimi myös hyvin Ja uusi smoothie pussi oli aika perus mielestäni  Vähän jäi ehkä tylsäksi ? Ja bite suklaapussi oli myös yksi tulevista suosikeistani joka tulee olemaan myös juhlien yx tarjolla oleva makea pikkuherkku","3","https://fi.fazer.com/collections/all/products/fazer-uutuusboksi-syksy-2025","fi"
"placeholder","Post nord toimitti tilauksen eri lokerikkoon kuin varattu. Alueellamme olisi ollut kolmen muun kaupan yhteydessä lokerikko mutta he toimittivat sen huoltoasenan autinkoisella seinustalla olevaan lokerikkoon . Vaikka haimme tuotteet parin tunnin disällä aamulla ilmoituksesra olu kaikki sulanut yhdeksi möykyksi. Podt Nord on kuuluisa toimitusongelmistaan ha totaalisedra ylimielidyydestä asiakkaisiin nähden","3","https://fi.fazer.com/collections/all/products/fazer-uutuusboksi-syksy-2025","fi"
"placeholder","Patukka ja Aarrearkku paketin parhaat. Kirpeät karkit saisi olla oikeasti kirpeitä. Kaikki tuli maisteltua ja syötyä mutta ei mikään tajunnan räjäyttävä kokemus.","3","https://fi.fazer.com/collections/all/products/fazer-uutuusboksi-syksy-2025","fi"
"placeholder","Tyrkish pepperin kirpeät ei omaan suuhun ollut ihan...varsinkin se pippurinen oli kovin vahvaa. Tykkään enemmän perinteisistä TP:sta.","3","https://fi.fazer.com/collections/all/products/fazer-uutuusboksi-syksy-2025","fi"
"placeholder","Mikään ei erityisesti säväyttänyt, ei kovin hyviä makuja. Aarrearkku oli ainut oikein onnistunut pussi.","3","https://fi.fazer.com/collections/all/products/fazer-uutuusboksi-syksy-2025","fi"
"placeholder","Suklaalevy ja suklaapatukka oli tosi hyviä! Karkki pussit pettymys.","2","https://fi.fazer.com/collections/all/products/fazer-uutuusboksi-syksy-2025","fi"
"placeholder","Oli minulle liikaa krpei ja voimakkaita","3","https://fi.fazer.com/collections/all/products/fazer-uutuusboksi-syksy-2025","fi"
"placeholder","Kirpeä Aarrearkku-pussi oli paras.","3","https://fi.fazer.com/collections/all/products/fazer-uutuusboksi-syksy-2025","fi"
"placeholder","Liikaa kirpeitä","3","https://fi.fazer.com/collections/all/products/fazer-uutuusboksi-syksy-2025","fi"
"placeholder","Olisi saanut olla enemmän lakritsi/salmiakki-makuisia.","3","https://fi.fazer.com/collections/all/products/remix-bestis-500g","fi"
"placeholder","Tässä sama juttu kuin ekassa karkkipussissa, toivoisin näiltä tuoreutta/pehmeyttä.","3","https://fi.fazer.com/collections/all/products/remix-bestis-500g","fi"
"placeholder","Karkit olivat menossa vanhaksi, (parasta ennen päivään n. 3 viikkoa) joten ne olivat kovia.","1","https://fi.fazer.com/collections/all/products/remix-bestis-500g","fi"
"placeholder","Armotonta kuraa.","1","https://fi.fazer.com/collections/all/products/remix-bestis-500g","fi"
"placeholder","Ok maut, suklaa olisi parempi ilman hedelmäsisusta","3","https://fi.fazer.com/collections/all/products/remix-bestis-500g","fi"
"placeholder","Super inhottavaa karkkia sekä maultaan että koostumukseltaan.","1","https://fi.fazer.com/collections/all/products/remix-bestis-500g","fi"
"placeholder","Liian paljon hedelmää minun makuun","3","https://fi.fazer.com/collections/all/products/remix-bestis-500g","fi"
"placeholder","Ei ollenkaan minun makuuni. Se oli liian paljon samaa hapan palaa.","2","https://fi.fazer.com/collections/all/products/remix-bestis-500g","fi"
"placeholder","Olisi hauskaa, koska 5 kuukautta ja 25 päivää jouluun","3","https://fi.fazer.com/collections/all/products/remix-bestis-500g","fi"
"placeholder","Surkea pussi, en ymmärrä millä perusteella karkit pussiin on valittu.","1","https://fi.fazer.com/collections/all/products/remix-bestis-500g","fi"
"placeholder","Valitettavasti tuli tämä pussi ostettua, onneksi tosin parin euron hintaan. Pussissa ei ole mitään hyvää vaan oikeastaan kokoelma kaikista turhimmista / mitään sanomattomimmista re-mix karkeista.  Millä tutkimuksella nämä on todettu parhaiksi? Vedetty arvalla? Kysytty Fazerin työntekijöiltä? Ei taatusti ainakaan maksavilta asiakkailta. En tunne ketään kuka olisi tuosta pussista pittänyt, saati ostamassa sitä toistamiseen.","1","https://fi.fazer.com/collections/all/products/remix-bestis-500g","fi"
"placeholder","Remix on markkinoiden monipuolisin makeissekoitus ja karkkihyllyn värikäs kingi == 99% karkeista on samaa bulkkihedelmätöhnää eri värisenä Oletko suklaanystävä tai salmiakkihiiri, vai himoatko kirpeitä karkkeja? == suklaata on 1 laatu ja se ei ole suklaata, salmiakkia on 1 laatu ja se ei ole salmiakkia, kirpeät karkit ei ole kirpeitä vaan sokeripäällysteistä bulkkitöhnää Isoja makuja yhdistävät Remix-karkkipussit tarjoavat vaihtoehtoja jokaiselle == kaikki maistuu lähes samalta ja tarttuu hampaisiin Remix Bestis on runsas sekoitus Fazerin parhaimpia karkkeja - ihan Bestis!"" == valikoima kaikkien remixien huonoimpia karkkeja yhdessä pussissa","1","https://fi.fazer.com/collections/all/products/remix-bestis-500g","fi"
"placeholder","Koko paketin olisi voinut pakata paremmin. Munat rikottiin. Siellä oli pakkausmateriaalia, mutta sitä olisi pitänyt olla enemmän, varsinkin kun tietää ja varoittaa ihmisiä, että munat ovat hauraita.","3","https://fi.fazer.com/collections/all/products/mignon-52-g-4-pack","fi"
"placeholder","Rikkoutuneita munia pääsiäiseksi. Korvattiin puolet laatikosta, mutta koko laatikko oli lahja.","1","https://fi.fazer.com/collections/all/products/mignon-52-g-4-pack","fi"
"placeholder","Valitettavasti kuori oli mennyt rikki kaikista munista.Mutta syötäviä ne ovat silti.","3","https://fi.fazer.com/collections/all/products/mignon-52-g-4-pack","fi"
"placeholder","Hei, valitettavasti munankuori oli rikki, joten emme saaneet täyttä kokemusta. Maku oli kyllä hyvä.","2","https://fi.fazer.com/collections/all/products/mignon-52-g-4-pack","fi"
"placeholder","Tilattu 4 pakettia. Kaksi munaa oli rikki, joten niitä ei voi luovuttaa pääsiäisenä.","2","https://fi.fazer.com/collections/all/products/mignon-52-g-4-pack","fi"
"placeholder","Kuudesta pakkauksesta kolmessa oli särkynyt/särkyneitä munia.","3","https://fi.fazer.com/collections/all/products/mignon-52-g-4-pack","fi"
"placeholder","Hei, valitettavasti munankuoret menivät rikki ja meidän piti poimia kuoret!","2","https://fi.fazer.com/collections/all/products/mignon-52-g-4-pack","fi"
"placeholder","Olen todella pahoillani, mutta paljon munankuorta meni rikki...","1","https://fi.fazer.com/collections/all/products/mignon-52-g-4-pack","fi"
"placeholder","Kahden mignon askin munankuoret rikkinäisiä","3","https://fi.fazer.com/collections/all/products/mignon-52-g-4-pack","fi"
"placeholder","Useita munia rikkoutui ja murtui.","1","https://fi.fazer.com/collections/all/products/mignon-52-g-4-pack","fi"
"placeholder","Jotkut olivat rikki saapuessaan.","2","https://fi.fazer.com/collections/all/products/mignon-52-g-4-pack","fi"
"placeholder","Ne olivat naurettavan rikki.","2","https://fi.fazer.com/collections/all/products/mignon-52-g-4-pack","fi"
"placeholder","Kaikki tulliin rikki!! Täysin rikki!","2","https://fi.fazer.com/collections/all/products/mignon-52-g-4-pack","fi"
"placeholder","Yksi kuori oli rikki.","3","https://fi.fazer.com/collections/all/products/mignon-52-g-4-pack","fi"
"placeholder","Erittäin tyytyväinen","1","https://fi.fazer.com/collections/all/products/mignon-52-g-4-pack","fi"
"placeholder","Vakavasti, miksi ihmeessä nougat munankuorissa maksaa yli 30 kruunua? nyt sinulla on loistoharhoja, osta näitä yleensä vain nostalgiasta, älä koskaan enää tällä kohtuuttomalla hinnalla...","1","https://fi.fazer.com/collections/all/products/mignon-52-g-4-pack","fi"
"placeholder","Meillä todella tykätty pääsiäisen yllätysherkku. Todella harvoin saatavilla täällä Tanskassa. Ei kuitenkaan niin tykättyä että maksaisin näin kovan hinnan. Toivottavasti lähikauppaamme tulee tänä vuonnakin, hintaan 20DKK~2,80 eur/kpl - sekin kallis, mutta edullisempi kuin suoraan Fazerilta. Uskomaton hinnoittelu. Perustelut outoja.","3","https://fi.fazer.com/collections/all/products/mignon-52-g-4-pack","fi"
"placeholder","Parasta suklaata, mutta ostan myös mielummin kaksi pakettia suoraan lähikaupasta samalla hinnalla","2","https://fi.fazer.com/collections/all/products/mignon-52-g-4-pack","fi"
"placeholder","Kesäboksi ihan kiva. 3,5 ⭐️. Lakua, salmiakkia ym. kaipasin itse - nyt boksissa on paljon suklaata. Mutta pikkuhiljaa ne kyllä syödään ja osa varmaan säästyy syksymmälle. Ässä-pussi hotkastiin vauhdilla. Namut olivat tuoreita ja pehmeitä 😋","3","https://fi.fazer.com/collections/all/products/fazer-uutuusboksi-kesa-2025","fi"
"placeholder","Uutuuslevy, punaiset marjat loistava! Mökkimix ei kummonen. Dumle ja Ässä-pussi hyviä. Proteiinipatukka turha karkkitilauksessa. Kismet menetteli. Merkkari ja Aarrearku namilaatikot ok. Ollut kyllä parempiakin Uutuusboxeja!","3","https://fi.fazer.com/collections/all/products/fazer-uutuusboksi-kesa-2025","fi"
"placeholder","Remix pussit on joka kerta yhtä iso pettymys. Sisältö on oikeastaan aina sama mutta karkkien kuvio vaan muuttuu. Vois olla enemmän mustia ja vaikka vähän kirpeitäkin karkkeja. Suklaalevyt oli syötäviä mutta en ostaisi uudestaan.","3","https://fi.fazer.com/collections/all/products/fazer-uutuusboksi-kesa-2025","fi"
"placeholder","Lähetystarrat voisi liimata johonkin muualle kuin pakkaukseen. Tarrojen kanssa pakkaus ei sovellu lahjaksi ja niiden pois repiminen tekee laatikosta ruman.","3","https://fi.fazer.com/collections/all/products/fazer-uutuusboksi-kesa-2025","fi"
"placeholder","Hyvä kokonaisuus, mutta fazerin Sininen suklaalevyn maku oli hieman liian kokeellinen. Ei ollut minun mieleen. Merkkareista voisi tehdä K-18 version jossa karkit olisivat alkuperäisessä koossa.","3","https://fi.fazer.com/collections/all/products/fazer-uutuusboksi-kesa-2025","fi"
"placeholder","Pidettiin juhannuksena testaukset isolla porukalla. Suosikit löytyi suklaista!","3","https://fi.fazer.com/collections/all/products/fazer-uutuusboksi-kesa-2025","fi"
"placeholder","Hei, olin tosi pettynyt laatikossa oleviin suklaalevyihin, ne olivat molemmat rikki. Eli katkenneet monesta kohdin! Olisiko paikallaan pakata ne vähän huolellisemmin etteivät menisi palasiksi?","1","https://fi.fazer.com/collections/all/products/fazer-uutuusboksi-kesa-2025","fi"
"placeholder","Dumlet ja mökkipussi onnistuneet hyvin. Ässä pussissa karkeissa liikaa salmiakkia joka peittää hedelmän maun. Proteiini patukka aivan kamala. Kismet on erittäin onnistunut.","3","https://fi.fazer.com/collections/all/products/fazer-uutuusboksi-kesa-2025","fi"
"placeholder","Valitettavasti siellä oli paljon lakritsia, josta en pidä. Muuten se oli hyvää.","3","https://fi.fazer.com/collections/all/products/fazer-uutuusboksi-kesa-2025","fi"
"placeholder","pikkurasiat; merkkarit ja aarrearkku olivaat ok. Esim. dumle rakenne oli tosi löysä' ja omituinen Mökkipussi oli huono Ässämix duo ihan ok","2","https://fi.fazer.com/collections/all/products/fazer-uutuusboksi-kesa-2025","fi"
"placeholder","Se mitä maistoin oli superherkullista 😋","1","https://fi.fazer.com/collections/all/products/fazer-uutuusboksi-kesa-2025","fi"
