"otsikko","teksti","tahdet","url","kieli","tunne"
"placeholder","Yksi ihminen. Nämä alushousut ovat hyvät jalassa","5","https://www.prisma.fi/tuotteet/100086329/sloggi-tai-basic-naisten-alushousut-3-pack-100086329","fi","positiivinen"
"placeholder","Hyvä Istuvuus. Housuisssa täydellinen istuvuus, pesussä säilyttää värinsä (pesuaine värillisille vaatteille) ja napakkuutesa. Kestää korkean pesulämpötilan, joka tietysti alusvaatteille täkeää. Jatkossakin tulen näitä ostamaan!","5","https://www.prisma.fi/tuotteet/100086327/sloggi-maxi-basic-naisten-alushousut-3-pack-100086327","fi","positiivinen"
"Roskaa","Ei pysty asentamaan. Puhelinapu ei pystynyt auttamaan. Palautin laitteen.","1","https://www.verkkokauppa.com/fi/product/950894/Kansalaisboksi-DigiTikku-HD-digiboksi-antenniverkkoon/reviews?page=17","fi","negatiivinen"
"Loistava työhuoneen ilmanpuhdistin","Ollut erinomainen valinta kissatalouteen. Käytämme yhdessä toisen ilmanpuhdistimen kanssa, tämä pitää työhuoneen ilman todella raikkaana.","4","https://www.verkkokauppa.com/fi/product/570577/Strome-KF-P29-ilmanpuhdistin-valkoinen/reviews?page=4","fi","positiivinen"
"Denver DVBC-120 HD-Digiboksi","Meille osui selvästi joku maanantaikappale, sillä laite ei löytänyt kanavia millään. Tilailimme antenni-asentajankin visiitille epäillessämme vian olevan pistorasiassa tms. Seinästä tuli kuitenkin signaali niin kuin pitääkin eli vika rajautui sekundaboksiin. Isot plussat sille miten Verkkiksen Pirkkalan myymälän väki käsitteli reklamaation. Toivottavasti tilalle saatu laite toimii tätä paremmin.","1","https://www.verkkokauppa.com/fi/product/918427/Denver-DVBC-120-HD-digiboksi-kaapeliverkkoon/reviews?page=1","fi","negatiivinen"
"placeholder","selkeät ohjelmat ja helppo valita. Olen erittäin tyytyväin ostamaani astianpesukoneeseen. Käytössä hyvin hiljainen.","5","https://www.prisma.fi/tuotteet/100228172/gram-astianpesukone-60-cm-om-6210-90t-1-valkoinen-100228172","fi","positiivinen"
"Ei toiminut","Tämä oli kyllä valitettavasti ala-arvoinen tuote. Speksi ja materiaali hyviä. Ekassa ei toiminut Bluetooth. Vaihdettiin ja toka oli DOA, ei ladannut akkuja lainkaan.","1","https://www.verkkokauppa.com/fi/product/717608/Lenco-CD-300-kannettava-CD-MP3-soitin-musta/reviews?page=1","fi","negatiivinen"
"Kallis vastamelulaite","Vastamelutoiminnot ovat terävintä kärkeä. Audion äänenlaatu on todella heikko ja ei vastaa mitenkään hintatasoa. Sony on panostanut vain ja ainoastaan melunvaimennukseen.","1","https://www.verkkokauppa.com/fi/product/645007/Sony-WH-1000XM4-Bluetooth-vastamelukuulokkeet-musta/reviews?page=10","fi","negatiivinen"
"Pikkumikki","Kätevä, kevyt pikkumikki, jonka johtoa voi taivuttaa.","3","https://www.verkkokauppa.com/fi/product/189713/Gembird-MIC-205-poytamikrofoni/reviews?page=1","fi","neutraali"
"placeholder","Todella kätevä ja ihana!","5","https://hobbyhall.fi/fi/review/4412431/5433581#review-10","fi","positiivinen"
"erittäin hyvä lahja","parempi lahja saa kyllä hakea ainoa minus on että sen ei voi tuulostaa","5","https://www.verkkokauppa.com/fi/product/98368/Verkkokauppa-com-lahjakortti/reviews?page=6","fi","positiivinen"
"placeholder","Kaikki muuten hyvin, rasiat olivat vain vähän kurtussa. Tuote kuitenkin ihana.","3","https://fi.fazer.com/collections/all/products/fazer-skumppakuulat-makeisrasia-260g","fi","neutraali"
"Kansalaisboxi","Kanavan vaihdossa lievää hitautta. Ohjelmaopas voisi olla parempi. Peruskäyttöön hyvä laite.","4","https://www.verkkokauppa.com/fi/product/950894/Kansalaisboksi-DigiTikku-HD-digiboksi-antenniverkkoon/reviews?page=18","fi","positiivinen"
"placeholder","Läpinäkyvä pakkaus vähän keljutti.","5","https://hobbyhall.fi/fi/review/2393/2973#review-10","fi","positiivinen"
"Hyvä hiiri, mutta toimii erillailla, kuin mihin itse tottunut.","Tuossa meni pari päivää sitten Logitechin MMO 600:n rikki. (MMB ei rekisteröi painallusta) Tuli sitten tämä ostettua tilalle kokonsa ja mukavuutensa vuoksi. Itse kun pidän muhkeista hiiristä joista saa kunnon tuntuman. Tuli tätä ihan kaupassa testattua käsituntumalta sekä muita hiiriä.No sitten oli tuomion aika kun kotiin pääsi. (huomaa että vertaan edellisien hiirieni käyttökokemukseen ja toiminnallisuuteen Toki L600:ssa on monta nappulaa enemmän, mutta sillä ei ole tämän arvostelun kanssa mitään tekemistä, enkä edes juuri käytä noita näppäimiä.) Lisäksi käyttökokemukseni on vain parilta päivää siis ja päädyin vielä vaihtamaan toiseen hiireen. Siitä tietoa tekstin lopussa.plussatHiiri reagoi yllättävän hyvin. Vähän liiankin hyvin, mutta tämän saa säädettyä asetuksista.Ergonomia, tarpeeksi kookas ja kättä tukeva muotoilu. = mukava kädessä.napit naksahtaa ja tulee tunto että on painanut näppäimiärullan pystyy vapauttamaan liikkumaan vapaasti ja lukitsemaan liikkumaan portaittaisesti. Tämä nopeuttaa sivun loppuun pääsyä.miinuksetvaikka rullan vapauttaa, rullan tekemä liike rekisteröityää silti portaittaisesti. Miksi? Tämä johtaa siihen että sivujen selaaminen alaspäin on hirveetä kuraa, kun selaus nykii joka ikisellä vedolla/vierityksellä.MMB:n (Middle Mouse Button = hiiren keskimmäinen näppäin eli rullan nappula) sivuille ""tönäisy"" ei toimi niinkuin oletin: vrt. L600 hiireen, jossa tällä tavalla pääsi edelliselle sivulle ja seuraavalle sivulle sivuhistoriassa webselaimella. Tässä hiiressä tämä ei toimi näin, vaan siinä on erikseen nappulat tähän peukalon ulottuvissa, hieman hankalassa paikkaa.sitten päästään pääpainajaiseen, joka on MMB:n alaspainaminen: Alaspainamisessa on alue joka ei rekisteröidy painallukseksi. Ja tämä alue töksähtää kohtaa jonka jälkeen pitää painaa vielä kovemmin että oikea painallus rekisteröityy. Itse en edes tätä kaupassa huomannut kun ei ollut hiiri liitettynä koneeseen jolla tätä olisi voinut testata, joten en edes painanut näin syvälle näppäintäkään. No tämä johtaa nyt siihen että MMB:n pitää painaa ihan älyttömän syvälle ja edelliseen hiireen tottuneena tässä kohtaa jo olisi tullut painallus rekisteröityä. Tämä ei muuten haittaisi yhtään, mutta käytän 3D-mallinnus ohjelmaa jossa MMB:n käyttö on yksi tärkeimmistä kontrolleista liikkumaan 3D-ympäristössä.Yhteenveto:Hiiri on varmaan hyvä toimistokäyttöön ja moneen muuhun verkon selaamiseen jos on tottunut peukalolla selailemaan takas- ja eteenpäin sivuhistoriassa ja tykkää että rullan voi vapauttaa rullaamaan sivun loppuun helposti. Hiiressä ei tule mukana minkäänlaista ohjelmistoa, eikä Microsoftin käyttöjärjestelmä (Windows10) tue näppäinten muuttamista toisiksi nappuloiksi. Suosittelen katsomaan muita vaihtoehtoja jos sinulle on tärkeää samat perusteet. Kannattaa käydä liikkeessä kokeilemassa hiiriä ja jos mahdollista niin testata hiirtä myös tietokoneympäristössä, eikä vain pelkästään käsituntumalta.Loppupäätös:Tämän jälkeen palautinkin tuotteen ja ostin tilalle Razer Naga Chroman, kun Logitechin MMO 600:sta ei enää ollut liikkeessä saatavilla. Siitä tulee arvostelua myöhemmin, mutta Naga tuntuu jo nyt paljon kotoisammalta kuin tämä hiiri.Ehdotus:Lisäksi verkkokaupalle olisi hyvä ehdotus, että olisi hienoa jos desinfiointipyyhkeitä olisi saatavillä hiirten ja näppäimistöjen läheisyydessä. Kokeiltavat hiiret ja näppäimistöt saattavat olla tahmaisia ja niitä ei tule mielellään kokeilemaan kuin pakon uhalla eli ostopäätöksen ollessa ajankohtainen. (Tai vastaavasti kannattaa ottaa mukaan omat desivehkeet jos tietää tulevansa hiiriä kokeilemaan.)","3","https://www.verkkokauppa.com/fi/product/93930/Logitech-M705-hiiri/reviews?page=6","fi","neutraali"
"Ei kestänyt","Laukku oli mielestäni tyylikäs ja hyvän hintainen mutta saavuttuani amerikkaan ensimmäisestä renkaasta lähti laakeri. Kiva vetää rikkinäistä laukkua perässään isoilla lentokentillä...","2","https://www.verkkokauppa.com/fi/product/233803/Feru-Pyramid-Peak-Classic-65-cm-matkalaukku-musta/reviews?page=8","fi","negatiivinen"
"placeholder","Perusmukavat. Ihan ok. Venyvyyttä sais olla enemmän","3","https://www.prisma.fi/tuotteet/100086327/sloggi-maxi-basic-naisten-alushousut-3-pack-100086327","fi","neutraali"
"placeholder","Todella pettynyt","1","https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g","fi","negatiivinen"
"Kansanboksi","Kokeilin 3 tvssä. Valikko aukeni, mutta siitä eteenpäin ei päässyt. Atennit olivat kunnossa. Palautin laitteen.","1","https://www.verkkokauppa.com/fi/product/950894/Kansalaisboksi-DigiTikku-HD-digiboksi-antenniverkkoon/reviews?page=8","fi","negatiivinen"
"Toimii jos haluaa pikaisesti viilentää jotakin pientä.","Märkää suihkua, oli pullo missä asennossa tahansa. jäädyttää kivasti. ei vaan uskalla käytää herkille laitteille, koska ponneaine tulee pullosta ulos paineilman mukana, välilllä enemmän (kuten kuvassa) ja yleensä noin 1-2 sekunnin yhtäjaksoisen painamisen jälkeen, Verkkokaupan mukaan kuuluu asiaan.","1","https://www.verkkokauppa.com/fi/product/77850/Mr-Muskelknutte-Air-Duster-400ml-paineilmatolkki/reviews?page=3","fi","negatiivinen"
"Kisai KL-91M","Tämä oli hyvä kosketinsoitin monilla napeilla ja ominaisuuksilla. Mutta osa äänistä oli surkean kuuloisia ja aika herkät painikkeet. Muuten hyvä kosketinsoitin.","3","https://www.verkkokauppa.com/fi/product/490440/Kisai-KL-91M-valo-opastava-kosketinsoitin/reviews?page=1","fi","neutraali"
"placeholder","Tuote, joka ei petä. Istuu hyvin, miellyttävä materiaali, ""luotto-ostos""..","4","https://www.prisma.fi/tuotteet/100086327/sloggi-maxi-basic-naisten-alushousut-3-pack-100086327","fi","positiivinen"
"placeholder","Kiitos hienon näköistä kun valojen väri muuttuu lämpö asteen muuttuessa hyvä ja toimiva keitin","4","https://hobbyhall.fi/fi/review/593/593#review-10","fi","positiivinen"
"Ok tuote siihen asti että..","Kuulokkeet hyvät päässä ja liikkuessa etenkin. Noin vuoden olleet käytössä ja näyttää siltä että 6kk välein saa viedä takuuseen kun joko ääni kuuluu toispuoleisesti tai tai sitten noice camcelling ei toimi oikein ja rikkoo ""basson"" kuulokkeista. Ilman ääni kontrollia toimii moitteetta","3","https://www.verkkokauppa.com/fi/product/814390/JBL-Reflect-Aero-TWS-vastamelunappikuulokkeet-valkoinen/reviews?page=1","fi","neutraali"
"placeholder","Valitettavasti yksi keltaisista pakkauksista ei ollut sinetöity, joten sisällä oleva karamelli oli täysin märkä. ruma.","1","https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia","fi","negatiivinen"
"Roiskii nestettä","Sylkee ulos nestettä vaikka kuinka pitäisit purkkia suorassa. Tällä on helppo rikkoa kallisarvoiset laitteensa.","1","https://www.verkkokauppa.com/fi/product/77850/Mr-Muskelknutte-Air-Duster-400ml-paineilmatolkki/reviews?page=5","fi","negatiivinen"
"Hiirulainen","Laatuun kannattaa satsata, tämä on laadukas.Kannattaa ostaa.","5","https://www.verkkokauppa.com/fi/product/93930/Logitech-M705-hiiri/reviews?page=3","fi","positiivinen"
"On hyvät","Ei pienintäkään moitteen sijaa kuten ei Applen tuotteissa yleensäkään.","5","https://www.verkkokauppa.com/fi/product/894697/Apple-AirPods-Pro-2-nappikuulokkeet-ja-MagSafe-lataus-kotelo/reviews?page=7","fi","positiivinen"
"Helppoa!","Tämä tulee joka joulu eteen: Mitä lahjaksi kummipojalle 14v? Lahjakortti on loistava idea. Verkkokaupasta löytyy kaikkea mitä nuori poika voi haluta ja lahjakortti menee suoraan postissa kotiin lahjan saajalle. Helppoa!","5","https://www.verkkokauppa.com/fi/product/98368/Verkkokauppa-com-lahjakortti/reviews?page=8","fi","positiivinen"
"Takuu takuulla tarkkaan laskettu","Liekä imurissa laskin takuuajalle, sillä imuteho laskee samaan tahtiin takuuajan kanssa jatakuuajan loppupuolella imuri sammuu parin sekunnin kuluttua käynnistyksestä.Mallinumeron syöttäminen electroluxin (huolto) sivulla antaa ilmoituksen ""Valitettavasti tälle tuotteelle ei ole saatavilla huoltoa.""","1","https://www.verkkokauppa.com/fi/product/575827/Electrolux-Pure-D8-2-PD82-4MG-polynimuri/reviews?page=2","fi","negatiivinen"
"Tälläista..","No pakettihan tuli matkahuoltoon tänään ja intoa täynä kotia ja pakettia avaamaan. No siinä kun olin paketin aukaissut ja koneen kylkeen asensin kyseisen adapterin ja spotifystä musiikkia päälle ja testaamaan. No, ensimmäisistä kuulokkeista ääni kuului hyvin, jonka jälkeen kokeilin toisia kuulokkeita. Ei kuulunut mitään. Vaihdoin kuulokkeiden puolia ja taas mykkää...Siinä kokeiltuani sitä ""pimeää puolta"" kaiuttimiin totesin sen todella olevan mykkä. No, toivo eli vielä ja koitin puhelimeenkin adapteria. Adapteri kiinni Samsungiin ja adapeteriin kuulokkeet. No, ei kuulunut mitään toiselta puolelta. Siittä sitten adapteri varovasti ylös ja katse kiinnittyy kovasti muuttuneeseen liitäntään. Nopean tutkailun jälkeen huomaan puolet liitännästä jääneen puhelimeni audio outtiin. Verenpaine kohoaa +200:taan ja alan miettimään miten saisin sen pienen metallin sieltä pois. Nyt kaikki niksi-Pirkkailijat neuvomaan miten sen saisi pois.","1","https://www.verkkokauppa.com/fi/product/2354/Goobay-3-5-mm-uros-2-x-3-5-mm-naaras-audioadapteri/reviews?page=1","fi","negatiivinen"
"Hyvä jos toimii","Itse laite puhdistaa hyvin ja on kiva käyttää, mutta laatu jättää toivomisen varaa.Ensimmäinen toimi pari kuukautta ja sen jälkeen kosketusnäyttö ei enää reagoinut mihinkään. Uusi tilalle saatu toimi reilut puoli vuotta ja nyt ei enää lataa eikä kosketusnäyttökään toimi. Myös akun kesto heikentynyt selväsit jo puolessa vuodessa.","3","https://www.verkkokauppa.com/fi/product/899974/Oclean-X-Pro-Digital-Duo-Set-Limited-Edition-sahkohammasharj/reviews?page=2","fi","neutraali"
"placeholder","Rakastin vedenkeitintä.","5","https://hobbyhall.fi/fi/review/593/593#review-10","fi","positiivinen"
"Vaihtelevaa (huonoa) laatua","Tilasin näitä useampia käyttöön, ensimmäisestä olivat muoviset klipsit ""lahonneet"" irti, joten toista suojamuovia ei saa kiinni millään.Toisessa kappaleessa taas muoviklipsit olivat kunnossa, mutta pystysuoraan kääntäminen löysyttää ruuvia, eikä monitori enää pysy paikallaan ilman ruuvaamista uudelleen.En suosittele!","1","https://www.verkkokauppa.com/fi/product/385100/Mozi-Display-Desk-Mount-poytateline-naytolle/reviews?page=4","fi","negatiivinen"
"Hyvä hyvin ilmastoidussa tilassa","Tuottetteen sisältämä kaasu on pahainhajuista, mutta on helppokäyttöinen ja toimii kuten odottaisi.","1","https://www.verkkokauppa.com/fi/product/77850/Mr-Muskelknutte-Air-Duster-400ml-paineilmatolkki/reviews?page=3","fi","negatiivinen"
"Epäluotettava","Ko SSD meni jumiin Macintoshin kanssa alkuvuodesta, silloin sen sai vielä toimimaan uudelleen alustamisella. Nyt kaatui niin ettei macci tai PC edes tunnista laitetta enää. Useamman teran palauttaminen varmuuskopiosta on myös melko hidasta puuhaa, en voi suositella työkäyttöön.","1","https://www.verkkokauppa.com/fi/product/810016/Kingston-XS2000-ulkoinen-SSD-levy-4-Tt/reviews?page=1","fi","negatiivinen"
"Lahjakortti","Käy sekä kivijalassa, että verkossa, niinhän sen pitäisi olla kaikilla. Verkkokauppa on vaan omaa tasoaan tässäkin.","5","https://www.verkkokauppa.com/fi/product/98368/Verkkokauppa-com-lahjakortti/reviews?page=2","fi","positiivinen"
"LG UR78 43"" 4K LED TV","Erittäin hyvä televisio, entinen myös LG joten helppo käyttää 🙂","5","https://www.verkkokauppa.com/fi/product/903322/LG-UR78-55-4K-LED-TV/reviews?page=4","fi","positiivinen"
"Huonot vuodessa rikki","Kahdet palaitin takuupalautukseen ja kummassakin sama vika, kuin muillakin täällä. Toinen kuuloke ei lataa","1","https://www.verkkokauppa.com/fi/product/891343/JBL-Tune-Beam-vastamelunappikuulokkeet-musta/reviews?page=1","fi","negatiivinen"
"placeholder","Mikään ei erityisesti säväyttänyt, ei kovin hyviä makuja. Aarrearkku oli ainut oikein onnistunut pussi.","3","https://fi.fazer.com/collections/all/products/fazer-uutuusboksi-syksy-2025","fi","neutraali"
"Aivan turha, ei juuri ilmaa tule","Todella laimea tuote made in Finland huonoimmillaan. Ilma pullossa ei edes toimi. Ilma tulee niin pienellä paineella ettei se puhdista käytännössä mitään. Myös käyttönappi epämääräinen ja toimii huonosti.Miksi tällainen tuote on olemassa?Kummaa että suuri osa arvostelijoista antanut noin paljon tähtiä? Eivät varmaan toimivaa ilmapulloa ole kokeilleet?","1","https://www.verkkokauppa.com/fi/product/77850/Mr-Muskelknutte-Air-Duster-400ml-paineilmatolkki/reviews?page=2","fi","negatiivinen"
"Hyvä tuote, joskin vähän hankala käyttöliittymä.","Hieman hankala päivittäisessä käytössä, mikäli antennisignaali on heikko. Pitää vaihtaa Android-tilaan, joka hieman hidasta. YLE/MTV ohjelmien vaihto hankalaa Android tilassa.","3","https://www.verkkokauppa.com/fi/product/871228/ProCaster-32SL702H-32-Full-HD-Android-LED-TV/reviews?page=4","fi","neutraali"
"placeholder","Hajuton. Tuote on riittoisa ja pitää hajut poissa.","5","https://www.prisma.fi/tuotteet/100007341/best-friend-fresh-easy-kissanhiekka-10l-100007341","fi","positiivinen"
"Loistavia uudistuksia","Edelliseen sukupolveen verrattuna äänen mukautumisen muutokset on loistavia. Akku kestää todella pitkään taas verrattuna edellisiin. Loistava investointi, en voi kuin suositella! Itse kuuntelen lähinnä äänikirjoja, podcasteja ja palavereja, joten siinä käytössä ainakin ääneenlaatu loistava.","5","https://www.verkkokauppa.com/fi/product/894697/Apple-AirPods-Pro-2-nappikuulokkeet-ja-MagSafe-lataus-kotelo/reviews?page=9","fi","positiivinen"
"placeholder","Ei ole salmiakkia tässä oikeesti, lopettivat ne aakkosetkin.","1","https://fi.fazer.com/collections/all/products/remix-salmiakki-230g","fi","negatiivinen"
"placeholder","On hyvät ja lämpimät. Olen ollut tyytyväinen tuotteeseen","4","https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896","fi","positiivinen"
"Hyvä konsepti pilattu surkealla laadulla","Hiiri istuu omaan keskikokoiseen käteeni erinomaisesti. Vaihto langattoman ja langallisen tilan välillä sujuu käden käänteessä. Langattomassa tilassa voi käyttää mukana seuraavaa RF-donglea tai ihan standardia Bluetooth-yhteyttä, jos sellainen koneesta löytyy. Hyvin tuettu Corsairin omassa iCUE-ohjelmassa.Harmi vaan että tämän kaiken pilaavat laatuongelmat, jotka muidenkin arvosteluiden perusteella tuntuvat keskittyvät tuohon vieritysrullaan. Itselläni rulla lopetti toimintansa alkamalla pyöriä tyhjää ilman mitään vieritysefektiä ruudulla noin 8 kk ostopäivästä. Onneksi takuu on 24 kk, sillä epäilen vahvasti, ettei tämä jää viimeiseksi takuuvaihdoksi tästä syystä...","3","https://www.verkkokauppa.com/fi/product/554173/Corsair-IronClaw-RGB-Wireless-langaton-pelihiiri-musta/reviews?page=1","fi","neutraali"
"Kansalaisboksi","Muuten ok mutta teksti häviää aina kun ohjelma vaihtuu.Naapurin boksin kautta ei näy ylen kanavat vaikka kanavahaut on tehty","4","https://www.verkkokauppa.com/fi/product/950894/Kansalaisboksi-DigiTikku-HD-digiboksi-antenniverkkoon/reviews?page=8","fi","positiivinen"
"Palauttaisin jos voisin","Ostin kuulokkeet lähinnä vastamelun vuoksi. Arvosteluissa oli hypetetty, että näissä olisi paras vastamelu. Vastamelu olikin yllätyksekseni paljon huonompi mitä odotin. Lentokoneen matkustamossa olevasta metelistä kuulokkeet ei pysty hiljentämään ääniä yhtä hyvin kuin esim. AirPods Pro 2.","2","https://www.verkkokauppa.com/fi/product/880009/Sony-WF-1000XM5-langattomat-vastamelunappikuulokkeet-musta/reviews?page=5","fi","negatiivinen"
"Kiinalaatua","Hintaisekseen ihan ok. Tehoa riittää sopivasti, mutta koneesta hajosi veto-ominaisuus puolen tunnin jälkeen. Sitten odotettiin korjausta paikallisessa huollossa melkein kuukausi. Toivottavasti nyt kestäisi. Aika heiveröisen oloinen kuitenkin arvokkaimpiin laitteisiin verrattuna","2","https://www.verkkokauppa.com/fi/product/778744/Lumilinko-Statt-Avalanche-S6000-4-2-kW-60-cm/reviews?page=1","fi","negatiivinen"
"placeholder","Tuote toimitettiin nopeasti, pidin kaikesta","5","https://hobbyhall.fi/fi/review/1248/1388#review-10","fi","positiivinen"
"Dikipoksi","Ei ole vielä asennettu.toivotaan että toimii vasta kun on käytössä tietää enemmän.","4","https://www.verkkokauppa.com/fi/product/918427/Denver-DVBC-120-HD-digiboksi-kaapeliverkkoon/reviews?page=1","fi","positiivinen"
"placeholder","Tuntui vähän ämpäriltä,mutta ajaa asiansa","3","https://hobbyhall.fi/fi/review/2393/2973#review-10","fi","neutraali"
"Kapula","Melko hyvä kapula mutta tuntuu olevan vähän hintava siihen nähden, kuinka usein pitää uusia ostaa. Vähänkin kun käyttää analogstickejä kovemmin (ei, en hakkaa pöytää ohjaimella) alkaa esiintyä jossain määrin stickdriftia. Useelta kaveriltakin kuullut että sama ongelma ilmenee vaikka ei olisikaan raivokkaat pelihetket meneillään. Ei oo kivaa ostaa uutta kapulaa seittemälläkympillä kaks kertaa vuodessa. Kapula toimii kyllä muuten hyvin ja on huomattava parannus ps4 dualshockista näppituntuman ja tuotteen jämäkkyyden kannalta. En ole ps5:n pro-ohjaimia kokeillut mutta mietin, että olisivatkohan ne sitten kestävämpiä?","4","https://www.verkkokauppa.com/fi/product/647050/Sony-DualSense-peliohjain-valkoinen-PS5/reviews?page=3","fi","positiivinen"
"AirPods Pro 2Gen.","Erittäin laadukas tuote. Tasapainoinen soundi ja äänen saa tarpeeksi kovalle.","5","https://www.verkkokauppa.com/fi/product/894697/Apple-AirPods-Pro-2-nappikuulokkeet-ja-MagSafe-lataus-kotelo/reviews?page=10","fi","positiivinen"
"65"" LG.","Oikein hyvä kuvanlaatu hintaan nähden, katso ohessa oleva kuva.","4","https://www.verkkokauppa.com/fi/product/903322/LG-UR78-55-4K-LED-TV/reviews?page=4","fi","positiivinen"
"Epävarma ollut koko ajan","Välillä toimi jotenkin, nyt en saa enää toimimaan minkään kanssa. Kaikki kaapelit vaihdettu moneen kertaan jne jne","2","https://www.verkkokauppa.com/fi/product/507153/Sennheiser-BT-T100-Bluetooth-Audio-Transmitter-audiolahetin/reviews?page=1","fi","negatiivinen"
"Ströme","Ihan ok laite. Ei ollut ihan sellainen kuin itse kuvittelin.","3","https://www.verkkokauppa.com/fi/product/449213/Strome-Energy-kirkasvalo/reviews?page=2","fi","neutraali"
"Ei ollut apua näistä","Ovat liukkaat laattalattiaa vasten, varsinkin jos alle pääsee vettä. Kone lähti lingotessa liikkeelle, kun nämä olivat jalkojen alla. Vaikea myös laittaa takajalkojen alle, kun kone on seinän ja kaapin välissä.Saattaa muilla lattiatyypeillä toimia, mutta ei laattalattialla.","1","https://www.verkkokauppa.com/fi/product/118553/Kumitassut-pyykinpesukoneelle-4-kpl/reviews?page=5","fi","negatiivinen"
"Kansalaisboksi","Uusi boksi oli nopea ja yksinkertainen asentaa..Vanha telvisio sai uuden ”sydämmeni” sen lisäksi jatkoaikaa mökkitelvisiona","5","https://www.verkkokauppa.com/fi/product/950894/Kansalaisboksi-DigiTikku-HD-digiboksi-antenniverkkoon/reviews?page=7","fi","positiivinen"
"Lelusoitin","Laittaisin tämän soittimen sarjaan ""lelu"". Ukulele ei pysy lainkaan vireessä vaan sitä saa olla jatkuvasti virittämässä uudelleen. Myös kielet ovat heikkolaatuiset.Kuten sanottu, käy kyllä lapselle leluksi mutta mihinkään muuhun tätä ei oikein voi suositella. Tämän nyt tietysti olisi voinut hinnastakin jo päätellä.","1","https://www.verkkokauppa.com/fi/product/454778/Kisai-Maika-i-U150-sopraano-ukulele-sunburst/reviews?page=4","fi","negatiivinen"
"placeholder","olen käyttänyt Reinoja jo kohta 50vuotta. olen erittäin tyytyväinen käyttäjä","5","https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352","fi","positiivinen"
"placeholder","Vähän saman makuisia ovat kaikki.","3","https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g","fi","neutraali"
"Kansalaisboksi","Toimii hyvin. Kanavat löytyivät helposti. Tuli pieneen 24"" televisioon asuntoautossa joten kuvanlaatu oli siinä ainakin todella hyvä. Pieni koko tarralla kiinni tv: taakse ja euron kokoinen tv:n alapuolelle asennettavissa oleva lätkä johon kaukosäätimellä osoitetaan. Hyvä ostos","5","https://www.verkkokauppa.com/fi/product/950894/Kansalaisboksi-DigiTikku-HD-digiboksi-antenniverkkoon/reviews?page=4","fi","positiivinen"
"Aivan Ässä-Tuote!","Mukava liipaisin, suhteellisen edullinen hinta, hyvä paine, kaikki tässä tuotteessa menee nappiin. Olen käyttänyt näitä vaikka kuinka monta tölkkiä, ja aion käyttää jatkossakin. Suosittelen erittäin lämpimästi!","5","https://www.verkkokauppa.com/fi/product/77850/Mr-Muskelknutte-Air-Duster-400ml-paineilmatolkki/reviews?page=2","fi","positiivinen"
"Digitikku","En saa ollenkaan toimimaan. Yritin kahteen eri telkkariin.","1","https://www.verkkokauppa.com/fi/product/950894/Kansalaisboksi-DigiTikku-HD-digiboksi-antenniverkkoon/reviews?page=9","fi","negatiivinen"
"placeholder","Ei oikeastaan minun makuuni pienissä makeisissa","3","https://fi.fazer.com/collections/all/products/remix-favourites-karkkipussi-230g","fi","neutraali"
"Vaikea asennettava","Asennus vaikeaa ja ilmakuplia jäi aina alle. Monen yrityksen jälkeen sain rikottua reunan ja tuote meni roskiin. En suosittele.","1","https://www.verkkokauppa.com/fi/product/598927/PanzerGlass-panssarilasi-Apple-Watch-4-5-6-SE-44-mm-musta/reviews?page=1","fi","negatiivinen"
"placeholder","hätäsesti tilasin puolisolle kun noista tykkää mutta en tilaa enää. on niin törkeä hinta parille karkille !!  suklaata saa kilon tuolla hintaa !!!","3","https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia","fi","neutraali"
"Hyvä LED TV","En odottanut LED-teknologialta isoja, mutta sain tarjoushinnalla miellyttävän telkkarin. Laite on helppo ottaa käyttöön, kaukosäädin on toimiva ja ominaisuuksia riittää.TV:n jalat ovat ihmeen hataran oloiset. Niiden korkeus kuitenkin soveltuu esimerkiksi soundbarin kanssa käytettäväksi.TV:n äänet ovat yllättävän hyvät olohuoneessa, ja LG:n lupaama 3D vaikutelma ei ole täysin pelkkää puhetta, kun ei ihan teatteriääntä odota.Käyttöliittymä on tyypillinen, eikä asioita tarvitse kaivella valikoista.Kaikkiaan hyvä tuote (tarjous)hintaansa nähden.","4","https://www.verkkokauppa.com/fi/product/903322/LG-UR78-55-4K-LED-TV/reviews?page=15","fi","positiivinen"
"placeholder","Tilasin ilahduttamaan lahjaksi. Yksi syy oli personoitu viesti, jota kuitenkaan ei paketista löytynyt sen enempää kuin kortista. Suklaata olisi saanut tilattua vaikka prismasta, korttia ei. Vaikea suositella ilahduttamaan yllätyksenä.","2","https://fi.fazer.com/collections/all/products/kaikki-sinisen-levyt-boksi","fi","negatiivinen"
"placeholder","Perus housut. Perus hyvät käyttö housut","3","https://www.prisma.fi/tuotteet/100086329/sloggi-tai-basic-naisten-alushousut-3-pack-100086329","fi","neutraali"
